route,period,group,days_seen,avg_speed_mph
X27,2026-W23,X,7,12.3
X27,2026-W24,X,6,11.3
X27,2026-W25,X,6,13.3
X27,2026-W26,X,7,12.3
X27,2026-W27,X,6,12.8
X27,2026-W28,X,7,12.2
X27,2026-W29,X,7,11.8
X27,2026-W30,X,7,11.3
X27,2026-W31,X,7,11
X27,2026-W32,X,7,11.2
X27,2026-W33,X,7,12
X27,2026-W34,X,7,12.8
X27,2026-W35,X,7,11.2
X27,2026-W36,X,7,12.3
X27,2026-W37,X,7,12.1
X27,2026-W38,X,4,10.7
Q31,2026-W12,Q,1,
Q31,2026-W17,Q,5,6.1
Q31,2026-W18,Q,7,9.4
Q31,2026-W19,Q,7,10
Q31,2026-W20,Q,7,9
Q31,2026-W21,Q,7,9.1
Q31,2026-W22,Q,7,9.4
Q31,2026-W23,Q,7,10.8
Q31,2026-W24,Q,6,11.9
Q31,2026-W25,Q,4,10.5
Q31,2026-W26,Q,5,12
Q31,2026-W27,Q,6,9.9
Q31,2026-W28,Q,7,9.8
Q31,2026-W29,Q,7,9.6
Q31,2026-W30,Q,7,9.4
Q31,2026-W31,Q,7,9.8
Q31,2026-W32,Q,7,9.5
Q31,2026-W33,Q,7,9.6
Q31,2026-W34,Q,7,9.8
Q31,2026-W35,Q,7,10.1
Q31,2026-W36,Q,7,9.8
Q31,2026-W37,Q,7,9.6
Q31,2026-W38,Q,4,9
M79+,2026-W12,M,1,
M79+,2026-W17,M,5,3.2
M79+,2026-W18,M,7,6.6
M79+,2026-W19,M,7,7
M79+,2026-W20,M,7,6.3
M79+,2026-W21,M,7,6.4
M79+,2026-W22,M,7,6.6
M79+,2026-W23,M,7,7.9
M79+,2026-W24,M,6,8.9
M79+,2026-W25,M,6,8.5
M79+,2026-W26,M,7,8.5
M79+,2026-W27,M,6,7
M79+,2026-W28,M,7,6.9
M79+,2026-W29,M,7,6.7
M79+,2026-W30,M,7,6.7
M79+,2026-W31,M,7,6.6
M79+,2026-W32,M,7,6.7
M79+,2026-W33,M,7,6.7
M79+,2026-W34,M,7,6.8
M79+,2026-W35,M,7,6.9
M79+,2026-W36,M,7,6.9
M79+,2026-W37,M,7,6.6
M79+,2026-W38,M,4,6.2
BX41+,2026-W12,Bx,1,
BX41+,2026-W17,Bx,5,5.7
BX41+,2026-W18,Bx,7,9.1
BX41+,2026-W19,Bx,7,9.7
BX41+,2026-W20,Bx,7,9.2
BX41+,2026-W21,Bx,7,9.2
BX41+,2026-W22,Bx,7,9.6
BX41+,2026-W23,Bx,7,10.2
BX41+,2026-W24,Bx,4,11.1
BX41+,2026-W25,Bx,4,10.7
BX41+,2026-W26,Bx,3,11
BX41+,2026-W27,Bx,6,9.8
BX41+,2026-W28,Bx,7,9.9
BX41+,2026-W29,Bx,7,9.9
BX41+,2026-W30,Bx,7,9.6
BX41+,2026-W31,Bx,7,9.8
BX41+,2026-W32,Bx,7,9.5
BX41+,2026-W33,Bx,7,9.7
BX41+,2026-W34,Bx,7,10
BX41+,2026-W35,Bx,7,9.9
BX41+,2026-W36,Bx,7,9.7
BX41+,2026-W37,Bx,7,9.5
BX41+,2026-W38,Bx,4,8.9
B82+,2026-W12,B,1,
B82+,2026-W17,B,3,4.1
B82+,2026-W18,B,5,9.2
B82+,2026-W19,B,5,9.6
B82+,2026-W20,B,5,9.1
B82+,2026-W21,B,5,9.1
B82+,2026-W22,B,4,9.2
B82+,2026-W23,B,5,10.6
B82+,2026-W24,B,5,11
B82+,2026-W25,B,4,10.8
B82+,2026-W26,B,5,11.2
B82+,2026-W27,B,3,9.6
B82+,2026-W28,B,5,9.7
B82+,2026-W29,B,5,9.8
B82+,2026-W30,B,5,9.7
B82+,2026-W31,B,5,9.7
B82+,2026-W32,B,5,9.7
B82+,2026-W33,B,5,9.8
B82+,2026-W34,B,5,9.8
B82+,2026-W35,B,5,9.8
B82+,2026-W36,B,5,9.6
B82+,2026-W37,B,4,9.2
B82+,2026-W38,B,4,9
Q76,2026-W12,Q,1,
Q76,2026-W17,Q,5,7.2
Q76,2026-W18,Q,7,10.8
Q76,2026-W19,Q,7,11.3
Q76,2026-W20,Q,7,10.5
Q76,2026-W21,Q,7,10.5
Q76,2026-W22,Q,7,11
Q76,2026-W23,Q,7,12.8
Q76,2026-W24,Q,6,13.5
Q76,2026-W25,Q,6,12
Q76,2026-W26,Q,7,12.9
Q76,2026-W27,Q,6,10.9
Q76,2026-W28,Q,7,11.1
Q76,2026-W29,Q,7,10.9
Q76,2026-W30,Q,7,10.7
Q76,2026-W31,Q,7,10.7
Q76,2026-W32,Q,7,10.6
Q76,2026-W33,Q,7,10.8
Q76,2026-W34,Q,7,10.9
Q76,2026-W35,Q,7,11.1
Q76,2026-W36,Q,7,10.8
Q76,2026-W37,Q,7,11.1
Q76,2026-W38,Q,4,10.2
B46+,2026-W12,B,1,
B46+,2026-W17,B,5,5.8
B46+,2026-W18,B,7,9.4
B46+,2026-W19,B,7,9.7
B46+,2026-W20,B,7,9.2
B46+,2026-W21,B,7,9.1
B46+,2026-W22,B,7,9.5
B46+,2026-W23,B,7,10.1
B46+,2026-W24,B,6,10.4
B46+,2026-W25,B,6,10.8
B46+,2026-W26,B,7,10.4
B46+,2026-W27,B,6,9.5
B46+,2026-W28,B,7,9.5
B46+,2026-W29,B,7,9.5
B46+,2026-W30,B,7,9.4
B46+,2026-W31,B,7,9.4
B46+,2026-W32,B,7,9.3
B46+,2026-W33,B,7,9.3
B46+,2026-W34,B,7,9.5
B46+,2026-W35,B,7,9.4
B46+,2026-W36,B,7,9.1
B46+,2026-W37,B,7,9.4
B46+,2026-W38,B,4,9.1
B44+,2026-W12,B,1,
B44+,2026-W17,B,5,6.6
B44+,2026-W18,B,7,10
B44+,2026-W19,B,7,10.2
B44+,2026-W20,B,7,9.9
B44+,2026-W21,B,7,9.9
B44+,2026-W22,B,7,10.1
B44+,2026-W23,B,7,11.2
B44+,2026-W24,B,6,10.8
B44+,2026-W25,B,6,11.1
B44+,2026-W26,B,7,11.9
B44+,2026-W27,B,6,10.6
B44+,2026-W28,B,7,10.6
B44+,2026-W29,B,7,10.6
B44+,2026-W30,B,7,10.5
B44+,2026-W31,B,7,10.3
B44+,2026-W32,B,7,10
B44+,2026-W33,B,7,10.2
B44+,2026-W34,B,7,10.3
B44+,2026-W35,B,7,10.4
B44+,2026-W36,B,7,9.7
B44+,2026-W37,B,7,10.1
B44+,2026-W38,B,4,9.4
Q100,2026-W12,Q,1,
Q100,2026-W17,Q,5,6.2
Q100,2026-W18,Q,7,11.6
Q100,2026-W19,Q,7,12.6
Q100,2026-W20,Q,7,11.9
Q100,2026-W21,Q,7,11.9
Q100,2026-W22,Q,7,12.2
Q100,2026-W23,Q,7,11.9
Q100,2026-W24,Q,6,13.4
Q100,2026-W25,Q,6,13.5
Q100,2026-W26,Q,7,12.6
Q100,2026-W27,Q,6,12
Q100,2026-W28,Q,7,12.3
Q100,2026-W29,Q,7,12.2
Q100,2026-W30,Q,7,11.9
Q100,2026-W31,Q,7,12
Q100,2026-W32,Q,7,11.9
Q100,2026-W33,Q,7,11.8
Q100,2026-W34,Q,7,12.1
Q100,2026-W35,Q,7,11.9
Q100,2026-W36,Q,7,12.1
Q100,2026-W37,Q,7,12.2
Q100,2026-W38,Q,4,11.5
Q114,2026-W12,Q,1,
Q114,2026-W17,Q,5,7.5
Q114,2026-W18,Q,7,10.9
Q114,2026-W19,Q,7,11.6
Q114,2026-W20,Q,7,10.4
Q114,2026-W21,Q,7,10.4
Q114,2026-W22,Q,7,11
Q114,2026-W23,Q,7,12.4
Q114,2026-W24,Q,6,12.8
Q114,2026-W25,Q,6,12.8
Q114,2026-W26,Q,7,12.7
Q114,2026-W27,Q,6,10.7
Q114,2026-W28,Q,7,11.2
Q114,2026-W29,Q,7,11
Q114,2026-W30,Q,7,10.7
Q114,2026-W31,Q,7,10.8
Q114,2026-W32,Q,7,10.6
Q114,2026-W33,Q,7,10.6
Q114,2026-W34,Q,7,10.7
Q114,2026-W35,Q,7,11.1
Q114,2026-W36,Q,7,10.8
Q114,2026-W37,Q,7,10.9
Q114,2026-W38,Q,4,10.3
Q52+,2026-W12,Q,1,
Q52+,2026-W17,Q,5,9.5
Q52+,2026-W18,Q,7,13.6
Q52+,2026-W19,Q,7,14.1
Q52+,2026-W20,Q,7,13.6
Q52+,2026-W21,Q,7,13.7
Q52+,2026-W22,Q,7,14.1
Q52+,2026-W23,Q,7,14.8
Q52+,2026-W24,Q,6,14.2
Q52+,2026-W25,Q,6,14.6
Q52+,2026-W26,Q,7,15.6
Q52+,2026-W27,Q,6,14
Q52+,2026-W28,Q,7,14.3
Q52+,2026-W29,Q,7,14
Q52+,2026-W30,Q,7,13.7
Q52+,2026-W31,Q,7,13.9
Q52+,2026-W32,Q,7,13.7
Q52+,2026-W33,Q,7,14.1
Q52+,2026-W34,Q,7,14.4
Q52+,2026-W35,Q,7,14.7
Q52+,2026-W36,Q,7,14.1
Q52+,2026-W37,Q,7,14.3
Q52+,2026-W38,Q,4,13.6
Q60,2026-W12,Q,1,
Q60,2026-W17,Q,5,6.3
Q60,2026-W18,Q,7,8.5
Q60,2026-W19,Q,7,8.8
Q60,2026-W20,Q,7,8.3
Q60,2026-W21,Q,7,8.2
Q60,2026-W22,Q,7,8.5
Q60,2026-W23,Q,7,9.5
Q60,2026-W24,Q,6,10
Q60,2026-W25,Q,6,10.1
Q60,2026-W26,Q,7,10.4
Q60,2026-W27,Q,6,8.7
Q60,2026-W28,Q,7,8.7
Q60,2026-W29,Q,7,8.6
Q60,2026-W30,Q,7,8.3
Q60,2026-W31,Q,7,8.5
Q60,2026-W32,Q,7,8.5
Q60,2026-W33,Q,7,8.6
Q60,2026-W34,Q,7,8.7
Q60,2026-W35,Q,7,8.7
Q60,2026-W36,Q,7,8.6
Q60,2026-W37,Q,7,8.6
Q60,2026-W38,Q,4,8
Q22,2026-W12,Q,1,
Q22,2026-W17,Q,5,5.4
Q22,2026-W18,Q,7,8.8
Q22,2026-W19,Q,7,9.3
Q22,2026-W20,Q,7,8.6
Q22,2026-W21,Q,7,8.7
Q22,2026-W22,Q,7,8.8
Q22,2026-W23,Q,7,9.8
Q22,2026-W24,Q,6,10
Q22,2026-W25,Q,6,9.9
Q22,2026-W26,Q,7,10.2
Q22,2026-W27,Q,6,8.7
Q22,2026-W28,Q,7,8.9
Q22,2026-W29,Q,7,8.8
Q22,2026-W30,Q,7,8.8
Q22,2026-W31,Q,7,8.8
Q22,2026-W32,Q,7,8.7
Q22,2026-W33,Q,7,8.7
Q22,2026-W34,Q,7,8.9
Q22,2026-W35,Q,7,9
Q22,2026-W36,Q,7,8.9
Q22,2026-W37,Q,7,9
Q22,2026-W38,Q,4,8.5
Q41,2026-W12,Q,1,
Q41,2026-W17,Q,5,5.2
Q41,2026-W18,Q,7,8.5
Q41,2026-W19,Q,7,8.8
Q41,2026-W20,Q,7,8.5
Q41,2026-W21,Q,7,8.4
Q41,2026-W22,Q,7,8.8
Q41,2026-W23,Q,7,9.9
Q41,2026-W24,Q,6,10.3
Q41,2026-W25,Q,6,10.6
Q41,2026-W26,Q,7,11.3
Q41,2026-W27,Q,6,8.6
Q41,2026-W28,Q,7,8.7
Q41,2026-W29,Q,7,8.8
Q41,2026-W30,Q,7,8.7
Q41,2026-W31,Q,7,8.7
Q41,2026-W32,Q,7,8.4
Q41,2026-W33,Q,7,8.6
Q41,2026-W34,Q,7,8.7
Q41,2026-W35,Q,7,8.8
Q41,2026-W36,Q,7,8.8
Q41,2026-W37,Q,7,8.7
Q41,2026-W38,Q,4,8
Q53+,2026-W12,Q,1,
Q53+,2026-W17,Q,5,9
Q53+,2026-W18,Q,7,12
Q53+,2026-W19,Q,7,12.7
Q53+,2026-W20,Q,7,12
Q53+,2026-W21,Q,7,12.3
Q53+,2026-W22,Q,7,12.6
Q53+,2026-W23,Q,7,13.5
Q53+,2026-W24,Q,6,14
Q53+,2026-W25,Q,6,13.3
Q53+,2026-W26,Q,7,13.6
Q53+,2026-W27,Q,6,12.6
Q53+,2026-W28,Q,7,12.6
Q53+,2026-W29,Q,7,12.8
Q53+,2026-W30,Q,7,12.5
Q53+,2026-W31,Q,7,12.6
Q53+,2026-W32,Q,7,12.5
Q53+,2026-W33,Q,7,12.6
Q53+,2026-W34,Q,7,12.7
Q53+,2026-W35,Q,7,12.9
Q53+,2026-W36,Q,7,12.6
Q53+,2026-W37,Q,7,12.6
Q53+,2026-W38,Q,4,12.5
Q06,2026-W12,Q,1,
Q06,2026-W17,Q,5,5
Q06,2026-W18,Q,7,8.6
Q06,2026-W19,Q,7,9.1
Q06,2026-W20,Q,7,8.3
Q06,2026-W21,Q,7,8.1
Q06,2026-W22,Q,7,8.7
Q06,2026-W23,Q,7,9.4
Q06,2026-W24,Q,6,9.7
Q06,2026-W25,Q,6,9.9
Q06,2026-W26,Q,7,10.3
Q06,2026-W27,Q,6,8.6
Q06,2026-W28,Q,7,8.6
Q06,2026-W29,Q,7,8.6
Q06,2026-W30,Q,7,8.5
Q06,2026-W31,Q,7,8.4
Q06,2026-W32,Q,7,8.5
Q06,2026-W33,Q,7,8.5
Q06,2026-W34,Q,7,8.7
Q06,2026-W35,Q,7,8.7
Q06,2026-W36,Q,7,8.8
Q06,2026-W37,Q,7,8.7
Q06,2026-W38,Q,4,7.9
Q08,2026-W12,Q,1,
Q08,2026-W17,Q,5,5.2
Q08,2026-W18,Q,7,7.7
Q08,2026-W19,Q,7,8.2
Q08,2026-W20,Q,7,7.6
Q08,2026-W21,Q,7,7.7
Q08,2026-W22,Q,7,7.9
Q08,2026-W23,Q,7,8.7
Q08,2026-W24,Q,6,9.1
Q08,2026-W25,Q,6,9.1
Q08,2026-W26,Q,7,9.3
Q08,2026-W27,Q,6,7.9
Q08,2026-W28,Q,7,8
Q08,2026-W29,Q,7,7.9
Q08,2026-W30,Q,7,7.8
Q08,2026-W31,Q,7,7.9
Q08,2026-W32,Q,7,7.7
Q08,2026-W33,Q,7,7.7
Q08,2026-W34,Q,7,7.8
Q08,2026-W35,Q,7,7.9
Q08,2026-W36,Q,7,7.9
Q08,2026-W37,Q,7,7.9
Q08,2026-W38,Q,4,7.4
Q09,2026-W12,Q,1,
Q09,2026-W17,Q,5,4
Q09,2026-W18,Q,7,7.7
Q09,2026-W19,Q,7,7.9
Q09,2026-W20,Q,7,7.5
Q09,2026-W21,Q,7,7.8
Q09,2026-W22,Q,7,8.3
Q09,2026-W23,Q,7,8.7
Q09,2026-W24,Q,6,9.2
Q09,2026-W25,Q,6,9.4
Q09,2026-W26,Q,7,10.1
Q09,2026-W27,Q,6,8
Q09,2026-W28,Q,7,8.1
Q09,2026-W29,Q,7,7.9
Q09,2026-W30,Q,7,7.8
Q09,2026-W31,Q,7,7.5
Q09,2026-W32,Q,7,7.4
Q09,2026-W33,Q,7,8.1
Q09,2026-W34,Q,7,7.8
Q09,2026-W35,Q,7,8.1
Q09,2026-W36,Q,7,8.3
Q09,2026-W37,Q,7,8
Q09,2026-W38,Q,4,7.2
Q11,2026-W12,Q,1,
Q11,2026-W17,Q,5,6.5
Q11,2026-W18,Q,7,11
Q11,2026-W19,Q,7,11.4
Q11,2026-W20,Q,7,10.5
Q11,2026-W21,Q,7,10.6
Q11,2026-W22,Q,7,11.1
Q11,2026-W23,Q,7,12.2
Q11,2026-W24,Q,6,12.6
Q11,2026-W25,Q,6,12.2
Q11,2026-W26,Q,7,12.7
Q11,2026-W27,Q,6,10.9
Q11,2026-W28,Q,7,10.9
Q11,2026-W29,Q,7,11
Q11,2026-W30,Q,7,10.9
Q11,2026-W31,Q,7,10.9
Q11,2026-W32,Q,7,10.8
Q11,2026-W33,Q,7,10.7
Q11,2026-W34,Q,7,10.9
Q11,2026-W35,Q,7,10.9
Q11,2026-W36,Q,7,11
Q11,2026-W37,Q,7,11
Q11,2026-W38,Q,4,10.3
Q32,2026-W12,Q,1,
Q32,2026-W17,Q,5,5
Q32,2026-W18,Q,7,7.2
Q32,2026-W19,Q,7,7.5
Q32,2026-W20,Q,7,7
Q32,2026-W21,Q,7,6.9
Q32,2026-W22,Q,7,7.5
Q32,2026-W23,Q,7,8.5
Q32,2026-W24,Q,6,9.3
Q32,2026-W25,Q,6,9.4
Q32,2026-W26,Q,7,9.1
Q32,2026-W27,Q,6,7.5
Q32,2026-W28,Q,7,7.5
Q32,2026-W29,Q,7,7.5
Q32,2026-W30,Q,7,7.3
Q32,2026-W31,Q,7,7.3
Q32,2026-W32,Q,7,7.3
Q32,2026-W33,Q,7,7.4
Q32,2026-W34,Q,7,7.6
Q32,2026-W35,Q,7,7.6
Q32,2026-W36,Q,7,7.5
Q32,2026-W37,Q,7,7.5
Q32,2026-W38,Q,4,6.8
QM6,2026-W12,X,1,
QM6,2026-W17,X,5,11.3
QM6,2026-W18,X,7,14
QM6,2026-W19,X,7,15.4
QM6,2026-W20,X,7,14
QM6,2026-W21,X,7,14.8
QM6,2026-W22,X,7,14.9
QM6,2026-W23,X,7,14.9
QM6,2026-W24,X,6,15.4
QM6,2026-W25,X,6,14.7
QM6,2026-W26,X,7,13.2
QM6,2026-W27,X,6,16.5
QM6,2026-W28,X,7,15.8
QM6,2026-W29,X,7,15.8
QM6,2026-W30,X,7,15.2
QM6,2026-W31,X,7,15.5
QM6,2026-W32,X,7,15
QM6,2026-W33,X,7,15.5
QM6,2026-W34,X,7,16.2
QM6,2026-W35,X,7,15.9
QM6,2026-W36,X,7,16.2
QM6,2026-W37,X,7,14.7
QM6,2026-W38,X,4,14.1
B103,2026-W12,B,1,
B103,2026-W17,B,5,5.5
B103,2026-W18,B,7,8.6
B103,2026-W19,B,7,8.7
B103,2026-W20,B,7,8.3
B103,2026-W21,B,7,8.4
B103,2026-W22,B,7,8.7
B103,2026-W23,B,7,9.3
B103,2026-W24,B,6,9.9
B103,2026-W25,B,6,10
B103,2026-W26,B,7,10
B103,2026-W27,B,6,8.8
B103,2026-W28,B,7,8.9
B103,2026-W29,B,7,8.8
B103,2026-W30,B,7,8.6
B103,2026-W31,B,7,8.6
B103,2026-W32,B,7,8.6
B103,2026-W33,B,7,8.7
B103,2026-W34,B,7,8.8
B103,2026-W35,B,7,8.9
B103,2026-W36,B,7,8.6
B103,2026-W37,B,7,8.7
B103,2026-W38,B,4,8.1
Q23,2026-W12,Q,1,
Q23,2026-W17,Q,5,4.6
Q23,2026-W18,Q,7,7.9
Q23,2026-W19,Q,7,8.1
Q23,2026-W20,Q,7,7.5
Q23,2026-W21,Q,7,7.6
Q23,2026-W22,Q,7,7.9
Q23,2026-W23,Q,7,8.7
Q23,2026-W24,Q,6,9.5
Q23,2026-W25,Q,6,9.5
Q23,2026-W26,Q,7,9.9
Q23,2026-W27,Q,6,7.9
Q23,2026-W28,Q,7,7.9
Q23,2026-W29,Q,7,7.7
Q23,2026-W30,Q,7,7.7
Q23,2026-W31,Q,7,7.8
Q23,2026-W32,Q,7,7.7
Q23,2026-W33,Q,7,7.8
Q23,2026-W34,Q,7,7.7
Q23,2026-W35,Q,7,7.6
Q23,2026-W36,Q,7,7.3
Q23,2026-W37,Q,7,7.5
Q23,2026-W38,Q,4,7.3
Q47,2026-W12,Q,1,
Q47,2026-W17,Q,5,4.6
Q47,2026-W18,Q,7,8.1
Q47,2026-W19,Q,7,8.4
Q47,2026-W20,Q,7,7.9
Q47,2026-W21,Q,7,7.7
Q47,2026-W22,Q,7,8.1
Q47,2026-W23,Q,7,9.1
Q47,2026-W24,Q,6,9.4
Q47,2026-W25,Q,6,9
Q47,2026-W26,Q,7,9.3
Q47,2026-W27,Q,6,8.1
Q47,2026-W28,Q,7,8.2
Q47,2026-W29,Q,7,8.2
Q47,2026-W30,Q,7,8.1
Q47,2026-W31,Q,7,8
Q47,2026-W32,Q,7,8
Q47,2026-W33,Q,7,8
Q47,2026-W34,Q,7,8.1
Q47,2026-W35,Q,7,8.3
Q47,2026-W36,Q,7,8
Q47,2026-W37,Q,7,7.9
Q47,2026-W38,Q,4,7.7
Q33,2026-W12,Q,1,
Q33,2026-W17,Q,5,3.1
Q33,2026-W18,Q,7,6.6
Q33,2026-W19,Q,7,6.7
Q33,2026-W20,Q,7,6.4
Q33,2026-W21,Q,7,6.4
Q33,2026-W22,Q,7,6.8
Q33,2026-W23,Q,7,7.1
Q33,2026-W24,Q,6,7.2
Q33,2026-W25,Q,6,7.2
Q33,2026-W26,Q,7,7.4
Q33,2026-W27,Q,6,6.8
Q33,2026-W28,Q,7,6.7
Q33,2026-W29,Q,7,6.7
Q33,2026-W30,Q,7,6.7
Q33,2026-W31,Q,7,6.6
Q33,2026-W32,Q,7,6.7
Q33,2026-W33,Q,7,6.8
Q33,2026-W34,Q,7,6.9
Q33,2026-W35,Q,7,6.8
Q33,2026-W36,Q,7,6.9
Q33,2026-W37,Q,7,6.9
Q33,2026-W38,Q,4,6.9
Q112,2026-W12,Q,1,
Q112,2026-W17,Q,5,4.5
Q112,2026-W18,Q,7,6.9
Q112,2026-W19,Q,7,7.3
Q112,2026-W20,Q,7,7
Q112,2026-W21,Q,7,7
Q112,2026-W22,Q,7,7.1
Q112,2026-W23,Q,7,7.9
Q112,2026-W24,Q,6,8.6
Q112,2026-W25,Q,6,8.5
Q112,2026-W26,Q,7,8.7
Q112,2026-W27,Q,6,7.2
Q112,2026-W28,Q,7,7.2
Q112,2026-W29,Q,7,7.2
Q112,2026-W30,Q,7,7.1
Q112,2026-W31,Q,7,7.1
Q112,2026-W32,Q,7,7
Q112,2026-W33,Q,7,7.2
Q112,2026-W34,Q,7,7.2
Q112,2026-W35,Q,7,7.3
Q112,2026-W36,Q,7,7.2
Q112,2026-W37,Q,7,7.1
Q112,2026-W38,Q,4,6.9
BXM3,2026-W12,X,1,
BXM3,2026-W17,X,5,9.2
BXM3,2026-W18,X,7,11.5
BXM3,2026-W19,X,7,12.9
BXM3,2026-W20,X,7,11.4
BXM3,2026-W21,X,7,11.6
BXM3,2026-W22,X,7,12.1
BXM3,2026-W23,X,7,13.1
BXM3,2026-W24,X,6,15.8
BXM3,2026-W25,X,6,13.2
BXM3,2026-W26,X,7,13.1
BXM3,2026-W27,X,6,12.8
BXM3,2026-W28,X,7,12.2
BXM3,2026-W29,X,7,12
BXM3,2026-W30,X,7,11.9
BXM3,2026-W31,X,7,11.9
BXM3,2026-W32,X,7,11.8
BXM3,2026-W33,X,7,11.9
BXM3,2026-W34,X,7,12.7
BXM3,2026-W35,X,7,12.3
BXM3,2026-W36,X,7,12.1
BXM3,2026-W37,X,7,12.5
BXM3,2026-W38,X,4,10.9
Q07,2026-W12,Q,1,
Q07,2026-W17,Q,5,5.3
Q07,2026-W18,Q,7,8.6
Q07,2026-W19,Q,7,9
Q07,2026-W20,Q,7,8.5
Q07,2026-W21,Q,7,8.4
Q07,2026-W22,Q,7,8.8
Q07,2026-W23,Q,7,9.4
Q07,2026-W24,Q,6,9.6
Q07,2026-W25,Q,6,9.3
Q07,2026-W26,Q,7,9.6
Q07,2026-W27,Q,6,8.8
Q07,2026-W28,Q,7,9
Q07,2026-W29,Q,7,8.9
Q07,2026-W30,Q,7,8.6
Q07,2026-W31,Q,7,8.7
Q07,2026-W32,Q,7,8.7
Q07,2026-W33,Q,7,8.7
Q07,2026-W34,Q,7,8.8
Q07,2026-W35,Q,7,8.8
Q07,2026-W36,Q,7,8.9
Q07,2026-W37,Q,7,8.8
Q07,2026-W38,Q,4,8.4
Q74,2026-W12,Q,1,
Q74,2026-W17,Q,5,6.6
Q74,2026-W18,Q,7,11.5
Q74,2026-W19,Q,7,12.5
Q74,2026-W20,Q,7,11.3
Q74,2026-W21,Q,7,11.4
Q74,2026-W22,Q,7,11.8
Q74,2026-W23,Q,7,13.5
Q74,2026-W24,Q,6,14.6
Q74,2026-W25,Q,6,13.9
Q74,2026-W26,Q,7,13.4
Q74,2026-W27,Q,6,12.3
Q74,2026-W28,Q,7,12.6
Q74,2026-W29,Q,7,12.1
Q74,2026-W30,Q,7,11.9
Q74,2026-W31,Q,7,12.3
Q74,2026-W32,Q,7,12
Q74,2026-W33,Q,7,12.3
Q74,2026-W34,Q,7,12.9
Q74,2026-W35,Q,7,13
Q74,2026-W36,Q,7,12.2
Q74,2026-W37,Q,7,12.3
Q74,2026-W38,Q,4,10.9
Q64,2026-W12,Q,1,
Q64,2026-W17,Q,5,4.5
Q64,2026-W18,Q,7,9.1
Q64,2026-W19,Q,7,9.6
Q64,2026-W20,Q,7,9
Q64,2026-W21,Q,7,8.7
Q64,2026-W22,Q,7,9.4
Q64,2026-W23,Q,7,10.3
Q64,2026-W24,Q,6,10.5
Q64,2026-W25,Q,6,10.9
Q64,2026-W26,Q,7,10.5
Q64,2026-W27,Q,6,9.6
Q64,2026-W28,Q,7,9.4
Q64,2026-W29,Q,7,9.2
Q64,2026-W30,Q,7,9.1
Q64,2026-W31,Q,7,9.2
Q64,2026-W32,Q,7,9.3
Q64,2026-W33,Q,7,9.2
Q64,2026-W34,Q,7,9.6
Q64,2026-W35,Q,7,9.3
Q64,2026-W36,Q,7,9.1
Q64,2026-W37,Q,7,9.1
Q64,2026-W38,Q,4,8.2
Q70+,2026-W12,Q,1,
Q70+,2026-W17,Q,5,6
Q70+,2026-W18,Q,7,13.4
Q70+,2026-W19,Q,7,13.1
Q70+,2026-W20,Q,7,12.4
Q70+,2026-W21,Q,7,12.6
Q70+,2026-W22,Q,7,13.6
Q70+,2026-W23,Q,7,13
Q70+,2026-W24,Q,6,14.2
Q70+,2026-W25,Q,6,14
Q70+,2026-W26,Q,7,14.6
Q70+,2026-W27,Q,6,13.5
Q70+,2026-W28,Q,7,13.8
Q70+,2026-W29,Q,7,13.6
Q70+,2026-W30,Q,7,13.4
Q70+,2026-W31,Q,7,13.2
Q70+,2026-W32,Q,7,13.2
Q70+,2026-W33,Q,7,13.2
Q70+,2026-W34,Q,7,13.4
Q70+,2026-W35,Q,7,13.4
Q70+,2026-W36,Q,7,13.4
Q70+,2026-W37,Q,7,13.4
Q70+,2026-W38,Q,4,13.1
Q69,2026-W12,Q,1,
Q69,2026-W17,Q,5,4.5
Q69,2026-W18,Q,7,7.6
Q69,2026-W19,Q,7,8.1
Q69,2026-W20,Q,7,7.7
Q69,2026-W21,Q,7,7.6
Q69,2026-W22,Q,7,7.8
Q69,2026-W23,Q,7,7.8
Q69,2026-W24,Q,6,8.8
Q69,2026-W25,Q,6,8.6
Q69,2026-W26,Q,7,8.8
Q69,2026-W27,Q,6,7.8
Q69,2026-W28,Q,7,8
Q69,2026-W29,Q,7,7.8
Q69,2026-W30,Q,7,7.7
Q69,2026-W31,Q,7,7.9
Q69,2026-W32,Q,7,7.8
Q69,2026-W33,Q,7,7.7
Q69,2026-W34,Q,7,7.8
Q69,2026-W35,Q,7,7.9
Q69,2026-W36,Q,7,8
Q69,2026-W37,Q,7,7.9
Q69,2026-W38,Q,4,7.5
BXM7,2026-W12,X,1,
BXM7,2026-W17,X,5,11.1
BXM7,2026-W18,X,7,13.6
BXM7,2026-W19,X,7,14.8
BXM7,2026-W20,X,7,12.5
BXM7,2026-W21,X,7,13.2
BXM7,2026-W22,X,7,13.8
BXM7,2026-W23,X,7,15.3
BXM7,2026-W24,X,6,14.6
BXM7,2026-W25,X,6,16.7
BXM7,2026-W26,X,7,16.3
BXM7,2026-W27,X,6,15.1
BXM7,2026-W28,X,7,14.8
BXM7,2026-W29,X,7,13.4
BXM7,2026-W30,X,7,13.8
BXM7,2026-W31,X,7,13.6
BXM7,2026-W32,X,7,14.4
BXM7,2026-W33,X,7,14.4
BXM7,2026-W34,X,7,15.5
BXM7,2026-W35,X,7,15.3
BXM7,2026-W36,X,7,14.7
BXM7,2026-W37,X,7,15.1
BXM7,2026-W38,X,4,12.5
